"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"RSJ-15/275RDN7-L1","title","RSJ-15/275RDN7-L1","0","0","0","1","0"
"RSJ-15/275RDN7-L1","application","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","indoor","1","0","0","0","1","0"
"RSJ-15/275RDN7-L1","outdoor","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","coolingMode7c12c","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","coolingMode18c23c","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","colderClimate","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","warmerClimate","1","0","0","0","1","0"
"RSJ-15/275RDN7-L1","reversibility","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","colderForHeating","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","warmerForHeating","1","0","0","0","1","0"
"RSJ-15/275RDN7-L1","en145112Certification","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","heatSource","1","0","0","0","1","0"
"RSJ-15/275RDN7-L1","additionalOutdoorAir","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","additionalExhaustAir","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","additionalIndoorAir","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"RSJ-15/275RDN7-L1","powerSupply","1","0","0","0","1","0"
"RSJ-15/275RDN7-L1","offPeakProduct","2","0","0","0","1","0"
"RSJ-15/275RDN7-L1","EN12102_2_001","54","0","1","0","2","0"
"RSJ-15/275RDN7-L1","EN12102_2_001","54","0","3","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_001","XL","0","1","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_001","XL","0","3","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_002","141","0","1","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_002","132","0","3","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_003","3.46","0","1","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_003","3.25","0","3","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_004","7:39","0","1","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_004","8:58","0","3","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_005","17.0","0","1","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_005","19.1","0","3","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_006","52.0","0","1","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_006","52.0","0","3","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_007","350","0","1","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_007","350","0","3","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_008","2","0","5","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_009","2","0","5","0","2","0"
"RSJ-15/275RDN7-L1","EN16147_010","2","0","5","0","2","0"
"","Refrigerant","R290","0","0","0","0"
"","Mass of Refrigerant","0,150 kg","0","0","0","0"
"","Date","13.08.2024","0","0","0","0"
"","Manufacturer"," GD Midea Air-Conditioning Equipment Co., Ltd.","0","0","0","0"
"","Modelname","Floor-standing Type Air-source Heat Pump Water Heater-275L-L1","0","0","0","0"
"","Type","Heat Pump for Domestic Hot Water (DHW)","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
